Temps (s),Température 0 (°C),Température 1 (°C),Température 2 (°C)
739.2389755249023,53.66,47.68,44.32
739.7673361301422,53.66,47.68,44.44
740.296694278717,53.66,47.68,44.32
740.8238830566406,53.66,47.55,44.32
741.3543610572815,53.66,47.68,44.32
741.8817934989929,53.66,47.55,44.32
742.4109907150269,53.66,47.55,44.32
742.9392342567444,53.66,47.55,44.32
743.4673097133636,53.66,47.68,44.32
743.9945118427277,53.66,47.55,44.44
744.5234932899475,53.66,47.55,44.32
745.0524973869324,53.66,47.55,44.32
745.5801184177399,53.66,47.68,44.44
746.1089968681335,53.66,47.55,44.44
746.6386210918427,53.66,47.68,44.55
747.1653549671173,53.66,47.55,44.55
747.6957430839539,53.66,47.68,44.55
748.2239181995392,53.66,47.68,44.55
748.7509264945984,53.66,47.68,44.55
749.2788281440735,53.52,47.68,44.55
749.8091795444489,53.66,47.68,44.55
750.3362519741058,53.66,47.68,44.55
750.8660886287689,53.66,47.68,44.55
751.3931496143341,53.66,47.68,44.55
751.9218757152557,53.66,47.8,44.55
752.4499945640564,53.52,47.68,44.55
752.9785807132721,53.66,47.68,44.55
753.5063078403473,53.66,47.8,44.55
754.0368134975433,53.66,47.8,44.55
754.5636079311371,53.66,47.8,44.55
755.092120885849,53.66,47.8,44.55
755.6207807064056,53.52,47.8,44.55
756.1494252681732,53.52,47.8,44.44
756.677990436554,53.52,47.8,44.55
757.2060453891754,53.52,47.8,44.55
757.7350039482117,53.37,47.8,44.55
758.2635312080383,53.52,47.8,44.55
758.7925517559052,53.52,47.8,44.67
759.3209707736969,53.52,47.8,44.67
759.8482370376587,53.52,47.8,44.67
760.3759863376617,53.52,47.8,44.67
760.9065289497375,53.66,47.68,44.67
761.4350063800812,53.66,47.8,44.67
761.9635384082794,53.66,47.8,44.67
762.4913568496704,53.66,47.8,44.67
763.0187900066376,53.52,47.8,44.79
763.5465896129608,53.66,47.8,44.79
764.0761756896973,53.66,47.8,44.67
764.604311466217,53.66,47.8,44.79
765.1327321529388,53.52,47.8,44.79
765.6613404750824,53.66,47.8,44.79
766.1894030570984,53.66,47.8,44.67
766.7175016403198,53.66,47.8,44.79
767.2458744049072,53.66,47.8,44.79
767.775936126709,53.66,47.8,44.79
768.3047552108765,53.66,47.8,44.79
768.8318185806274,53.66,47.8,44.79
769.3593804836273,53.66,47.8,44.79
769.8897848129272,53.52,47.8,44.79
770.4183135032654,53.66,47.8,44.79
770.9454295635223,53.66,47.93,44.79
771.4748902320862,53.66,47.8,44.79
772.0027673244476,53.66,47.8,44.79
772.5322847366333,53.66,47.8,44.79
773.0589377880096,53.66,47.8,44.79
773.5878713130951,53.66,47.8,44.79
774.1174597740173,53.66,47.8,44.79
774.6447460651398,53.66,47.8,44.79
775.1739466190338,53.66,47.8,44.79
775.7016851902008,53.66,47.8,44.79
776.2301163673401,53.66,47.8,44.67
776.7578744888306,53.66,47.8,44.79
777.2868573665619,53.66,47.8,44.67
777.8155045509338,53.66,47.8,44.79
778.3437900543213,53.66,47.68,44.67
778.8720796108246,53.8,47.8,44.79
779.4007322788239,53.66,47.68,44.79
779.9283304214478,53.66,47.68,44.67
780.4569206237793,53.66,47.68,44.67
780.9863078594208,53.66,47.8,44.79
781.5155184268951,53.66,47.8,44.79
782.0426836013794,53.66,47.8,44.79
782.5721004009247,53.66,47.8,44.79
783.0995178222656,53.66,47.8,44.79
783.6270911693573,53.8,47.8,44.79
784.157791852951,53.66,47.8,44.67
784.6858081817627,53.66,47.8,44.79
785.214120388031,53.66,47.8,44.67
785.7426724433899,53.66,47.8,44.67
786.2714173793793,53.66,47.68,44.79
786.7979159355164,53.8,47.68,44.67
787.326967716217,53.66,47.68,44.79
787.8558158874512,53.52,47.8,44.67
788.3841516971588,53.52,47.8,44.79
788.9127309322357,53.52,47.8,44.79
789.4409255981445,53.52,47.8,44.79
789.9691753387451,53.52,47.8,44.79
790.4975008964539,53.52,47.8,44.79
791.0250794887543,53.52,47.8,44.79
791.554354429245,53.66,47.93,44.67
792.0841119289398,53.52,47.8,44.79
792.610787153244,53.66,47.8,44.79
793.1393728256226,53.52,47.8,44.79
793.6679587364197,53.66,47.93,44.79
794.1957445144653,53.66,47.93,44.79
794.7247908115387,53.66,47.8,44.79
795.25368309021,53.66,47.8,44.79
795.7821981906891,53.52,47.93,44.79
796.3106601238251,53.52,47.93,44.79
796.8384351730347,53.66,47.8,44.79
797.3663718700409,53.66,47.8,44.79
797.8952715396881,53.66,47.8,44.79
798.4243857860565,53.66,47.93,44.79
798.9526340961456,53.66,47.93,44.79
799.4815714359283,53.66,47.93,44.79
800.0105361938477,53.66,47.93,44.79
800.5375592708588,53.66,47.93,44.79
801.0657935142517,53.66,47.93,44.79
801.5949614048004,53.66,47.93,44.79
802.1235678195953,53.66,47.8,44.79
802.6519050598145,53.66,47.8,44.79
803.1813280582428,53.66,47.8,44.79
803.708741903305,53.66,47.8,44.79
804.2368025779724,53.52,47.8,44.79
804.7655031681061,53.66,47.8,44.79
805.2938613891602,53.66,47.8,44.79
805.82355427742,53.66,47.93,44.67
806.351464509964,53.8,47.93,44.67
806.8801884651184,53.66,47.93,44.79
807.4087059497833,53.66,47.93,44.67
807.937305688858,53.66,47.93,44.67
808.4657399654388,53.8,47.93,44.67
808.992623090744,53.8,47.93,44.67
809.5223486423492,53.8,47.8,44.67
810.0496206283569,53.8,47.93,44.67
810.5790255069733,53.8,47.93,44.67
811.1077485084534,53.8,47.93,44.67
811.6358575820923,53.8,47.93,44.67
812.1637516021729,53.66,47.93,44.67
812.6927402019501,53.8,47.93,44.67
813.2212646007538,53.8,47.93,44.67
813.7482476234436,53.8,47.93,44.79
814.2766847610474,53.8,47.93,44.67
814.8071131706238,53.8,47.8,44.79
815.3345158100128,53.8,47.93,44.79
815.862487077713,53.66,47.93,44.79
816.3911023139954,53.8,47.93,44.79
816.9183444976807,53.8,47.93,44.79
817.4472191333771,53.8,47.93,44.79
817.9763112068176,53.8,47.93,44.79
818.5045261383057,53.8,47.93,44.79
819.0332505702972,53.8,47.93,44.79
819.5616145133972,53.8,47.93,44.79
820.090494632721,53.8,47.93,44.79
820.6183195114136,53.95,47.93,44.79
821.1467177867889,53.8,47.93,44.79
821.674304485321,53.8,47.93,44.79
822.203360080719,53.8,47.93,44.79
822.732152223587,53.8,47.93,44.79
823.261726140976,53.8,47.93,44.79
823.7885456085205,53.8,47.93,44.79
824.3184292316437,53.8,47.93,44.79
824.8453876972198,53.8,47.93,44.67
825.3755617141724,53.8,47.93,44.79
825.9036877155304,53.8,47.93,44.79
826.4315855503082,53.8,47.93,44.79
826.9586520195007,53.8,47.93,44.79
827.488118648529,53.8,47.93,44.79
828.0154795646667,53.8,48.05,44.79
828.5440278053284,53.66,47.93,44.79
829.0744993686676,53.66,47.93,44.79
829.6012206077576,53.8,47.93,44.79
830.1313149929047,53.66,47.93,44.79
830.6580700874329,53.8,47.93,44.79
831.185934305191,53.66,47.93,44.79
831.7157247066498,53.66,47.93,44.79
832.2439675331116,53.66,48.05,44.9
832.7736668586731,53.8,48.05,44.9
833.3000726699829,53.8,48.05,44.79
833.8300533294678,53.8,48.05,44.79
834.3567717075348,53.8,48.05,44.9
834.8851358890533,53.8,47.93,44.79
835.414205789566,53.8,47.8,44.79
835.9422464370728,53.8,47.93,44.79
836.4707129001617,53.8,47.93,44.79
837.0001480579376,53.8,47.8,44.67
837.5273201465607,53.95,47.93,44.67
838.056606054306,53.8,47.93,44.67
838.5848519802094,53.8,47.93,44.67
839.1130182743073,53.8,47.93,44.67
839.6418144702911,53.8,47.93,44.67
840.1705024242401,53.8,47.8,44.55
840.6983156204224,53.8,47.93,44.67
841.2275304794312,53.8,47.8,44.67
841.7553517818451,53.8,47.8,44.67
842.2838869094849,53.8,47.8,44.67
842.8120310306549,53.8,47.93,44.67
843.3401408195496,53.8,47.8,44.67
843.8685545921326,53.95,47.93,44.79
844.3976376056671,53.95,47.93,44.67
844.9275779724121,53.8,47.93,44.79
845.4557566642761,53.8,47.93,44.79
845.9826860427856,53.8,47.93,44.79
846.510954618454,53.8,47.93,44.67
847.0394558906555,53.95,47.93,44.67
847.5698854923248,53.95,47.93,44.67
848.0977473258972,53.95,47.93,44.67
848.6266112327576,53.8,47.93,44.79
849.1547384262085,53.95,47.8,44.67
849.6821212768555,53.8,47.93,44.67
850.210755109787,53.8,47.8,44.79
850.7389748096466,53.8,47.93,44.67
851.2682421207428,53.8,47.93,44.67
851.7957592010498,53.8,47.93,44.67
852.3238761425018,53.8,47.8,44.79
852.851978302002,53.8,47.8,44.67
853.3808417320251,53.8,47.93,44.79
853.910147190094,53.95,47.8,44.79
854.4382572174072,53.8,47.8,44.79
854.9666967391968,53.8,47.93,44.79
855.4943108558655,53.8,47.8,44.79
856.0245246887207,53.8,47.93,44.79
856.5507216453552,53.8,47.93,44.79
857.0812978744507,53.8,47.93,44.79
857.6082484722137,53.66,47.93,44.79
858.1382784843445,53.8,47.8,44.9
858.6655135154724,53.66,47.93,44.79
859.1939945220947,53.66,47.93,44.79
859.7214903831482,53.8,47.93,44.79
860.2498145103455,53.8,47.93,44.79
860.7790489196777,53.8,47.93,44.79
861.3074476718903,53.8,47.93,44.79
861.8357348442078,53.8,48.05,44.79
862.3643667697906,53.8,48.05,44.79
862.8924252986908,53.8,48.05,44.9
863.4214358329773,53.8,48.05,44.9
863.9504251480103,53.66,48.05,44.9
864.477560043335,53.8,48.05,44.9
865.0075948238373,53.8,48.05,44.9
865.5343978404999,53.66,48.05,44.9
866.0634849071503,53.8,48.05,44.9
866.5928540229797,53.66,48.05,44.9
867.1204187870026,53.66,48.05,44.9
867.6497485637665,53.66,48.05,44.9
868.1760966777802,53.66,48.05,44.9
868.7053515911102,53.66,48.05,44.9
869.2337853908539,53.66,48.05,44.9
869.7634513378143,53.8,48.05,44.9
870.290041923523,53.8,48.05,44.9
870.8203229904175,53.8,48.05,44.9
871.34823179245,53.8,48.18,44.9
871.8750960826874,53.8,48.05,44.9
872.4037411212921,53.8,48.05,44.9
872.9339299201965,53.8,48.05,44.9
873.4610068798065,53.66,48.05,45.02
873.9904572963715,53.66,48.05,45.02
874.5193111896515,53.66,47.93,44.9
875.0478196144104,53.66,48.05,45.02
875.5749297142029,53.66,48.05,45.02
876.1026697158813,53.8,48.05,45.02
876.6322951316833,53.95,48.05,45.02
877.1611475944519,53.8,47.93,45.14
877.6894009113312,53.8,48.05,45.02
878.2181704044342,53.8,47.93,45.02
878.7460775375366,53.8,48.05,45.02
879.2750339508057,53.95,48.05,45.02
879.8024027347565,53.8,47.93,45.02
880.3309125900269,53.8,48.05,45.02
880.859472990036,53.95,48.05,45.02
881.3883810043335,53.8,47.93,45.02
881.9163823127747,53.8,47.93,45.14
882.4438765048981,53.8,47.93,45.26
882.973138332367,53.8,47.93,45.14
883.5015697479248,53.8,47.93,45.14
884.0299413204193,53.8,47.93,45.02
884.5595593452454,53.8,47.93,45.02
885.0862321853638,53.8,47.93,45.02
885.6155507564545,53.8,47.93,45.02
886.1428530216217,53.8,48.05,45.02
886.671957731247,53.8,48.05,44.9
887.2014558315277,53.8,48.05,45.02
887.7278816699982,53.8,47.93,45.02
888.2583985328674,53.8,48.05,44.9
888.7847926616669,53.8,48.05,44.9
889.3133404254913,53.95,48.18,44.9
889.8418524265289,53.8,48.05,45.02
890.3707368373871,53.8,48.05,45.02
890.8988928794861,53.8,48.05,45.02
891.4274079799652,53.95,48.05,45.02
891.9559948444366,53.95,48.05,45.02
892.4846427440643,53.95,48.05,45.02
893.0142641067505,53.95,48.05,44.9
893.5406692028046,53.95,48.05,44.9
894.0696210861206,53.95,48.05,44.9
894.5976891517639,53.95,47.93,44.9
895.1266326904297,53.95,47.93,45.02
895.6551632881165,53.95,47.93,44.9
896.1830108165741,53.95,48.05,44.9
896.71142578125,53.8,48.05,45.02
897.2401204109192,53.8,47.93,45.02
897.7679452896118,53.8,47.93,44.9
898.2984254360199,53.8,47.93,45.02
898.8256013393402,53.95,47.93,44.9
899.354887008667,53.8,48.05,44.9
899.8816568851471,53.8,47.93,44.9
900.410891532898,54.09,48.05,44.9
900.9383969306946,53.8,48.05,44.9
901.4669828414917,53.95,48.05,44.9
901.99587059021,53.95,47.93,44.9
902.5245854854584,53.95,48.05,44.9
903.0521264076233,54.09,48.05,44.9
903.5814607143402,53.95,48.05,44.9
904.1090738773346,53.95,48.05,44.9
904.6397199630737,53.95,48.05,44.9
905.1662685871124,54.09,48.05,44.9
905.695476770401,53.95,48.05,44.9
906.2246992588043,53.95,48.05,44.9
906.7516722679138,53.95,47.93,44.9
907.2797002792358,53.95,48.05,44.9
907.8094999790192,53.95,48.05,45.02
908.3366558551788,53.95,48.05,45.02
908.8649523258209,53.95,48.05,45.02
909.3953733444214,53.95,48.05,45.02
909.9223082065582,53.95,48.05,45.02
910.4514667987823,53.95,48.05,45.02
910.9800255298615,53.95,48.05,45.02
911.5077378749847,53.95,48.05,45.02
912.0369856357574,53.95,48.05,44.9
912.5636448860168,53.95,48.05,44.9
913.0944163799286,53.95,48.05,44.9
913.6213681697845,53.8,48.05,45.02
914.149884223938,53.95,48.05,44.9
914.677496433258,53.95,48.05,44.9
915.2061729431152,53.8,48.05,44.9
