Temps (s),Echelon (V),DeltaV (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C),Courant (V)
572.0147528648376,0.626,1.08,1.461,46.793,1.32,50.457,1.109,56.786,3.333
572.62149310112,0.616,1.1,1.461,46.793,1.32,50.457,1.109,56.786,3.338
573.2282230854034,0.626,1.085,1.461,46.793,1.32,50.457,1.109,56.786,3.343
573.834912776947,0.626,1.075,1.461,46.793,1.32,50.457,1.114,56.632,3.338
574.4416060447693,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.343
575.0482788085938,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.338
575.654956817627,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.338
576.2616541385651,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.333
576.8683819770813,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.333
577.4749667644501,0.616,1.095,1.461,46.793,1.32,50.457,1.114,56.632,3.333
578.0816328525543,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.338
578.6883637905121,0.626,1.075,1.461,46.793,1.32,50.457,1.109,56.786,3.333
579.2950019836426,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.338
579.9017760753632,0.626,1.085,1.457,46.915,1.32,50.457,1.105,56.94,3.338
580.5086040496826,0.626,1.085,1.457,46.915,1.32,50.457,1.105,56.94,3.338
581.1150548458099,0.626,1.08,1.457,46.915,1.32,50.457,1.105,56.94,3.348
581.7217149734497,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.343
582.3285489082336,0.626,1.075,1.457,46.915,1.32,50.457,1.109,56.786,3.338
582.9350831508636,0.626,1.085,1.452,47.038,1.32,50.457,1.109,56.786,3.338
583.541846036911,0.626,1.08,1.452,47.038,1.32,50.457,1.109,56.786,3.333
584.1486999988556,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.333
584.7553608417511,0.616,1.095,1.457,46.915,1.32,50.457,1.109,56.786,3.343
585.3620660305023,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.333
585.9686081409454,0.626,1.08,1.457,46.915,1.32,50.457,1.109,56.786,3.338
586.5749769210815,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.343
587.1819190979004,0.626,1.08,1.457,46.915,1.32,50.457,1.109,56.786,3.338
587.7886619567871,0.626,1.085,1.457,46.915,1.32,50.457,1.109,56.786,3.338
588.3950879573822,0.626,1.08,1.457,46.915,1.32,50.457,1.109,56.786,3.333
589.0020639896393,0.616,1.095,1.457,46.915,1.32,50.457,1.114,56.632,3.333
589.6083619594574,0.626,1.07,1.461,46.793,1.32,50.457,1.109,56.786,3.328
590.2152349948883,0.626,1.08,1.461,46.793,1.32,50.457,1.109,56.786,3.333
590.8219630718231,0.616,1.095,1.461,46.793,1.32,50.457,1.109,56.786,3.333
591.4284439086914,0.626,1.085,1.461,46.793,1.315,50.59,1.109,56.786,3.338
592.0354058742523,0.626,1.085,1.461,46.793,1.32,50.457,1.105,56.94,3.333
592.6417608261108,0.621,1.09,1.461,46.793,1.315,50.59,1.105,56.94,3.324
593.2486219406128,0.616,1.095,1.461,46.793,1.32,50.457,1.105,56.94,3.333
593.8551168441772,0.626,1.08,1.461,46.793,1.315,50.59,1.105,56.94,3.333
594.4618148803711,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.328
595.0686228275299,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.333
595.6752438545227,0.621,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.333
596.2820219993591,0.626,1.075,1.457,46.915,1.315,50.59,1.105,56.94,3.328
596.8885531425476,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.333
597.4953150749207,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.324
598.1020381450653,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.333
598.7086110115051,0.621,1.09,1.457,46.915,1.315,50.59,1.105,56.94,3.328
599.3153810501099,0.626,1.075,1.457,46.915,1.31,50.723,1.105,56.94,3.333
599.9220948219299,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.333
600.5288190841675,0.626,1.08,1.457,46.915,1.31,50.723,1.105,56.94,3.333
601.1354219913483,0.626,1.085,1.457,46.915,1.315,50.59,1.1,57.095,3.328
601.7422008514404,0.626,1.08,1.461,46.793,1.315,50.59,1.105,56.94,3.328
602.348739862442,0.626,1.085,1.461,46.793,1.315,50.59,1.105,56.94,3.333
602.9554159641266,0.626,1.08,1.461,46.793,1.315,50.59,1.105,56.94,3.324
603.5621299743652,0.626,1.085,1.461,46.793,1.315,50.59,1.105,56.94,3.333
604.1688280105591,0.626,1.08,1.461,46.793,1.315,50.59,1.1,57.095,3.328
604.7754180431366,0.626,1.075,1.461,46.793,1.315,50.59,1.1,57.095,3.333
605.3823049068451,0.626,1.08,1.461,46.793,1.315,50.59,1.1,57.095,3.328
605.9888489246368,0.626,1.08,1.461,46.793,1.315,50.59,1.1,57.095,3.328
606.5954101085663,0.616,1.095,1.457,46.915,1.315,50.59,1.1,57.095,3.333
607.2023408412933,0.626,1.085,1.457,46.915,1.315,50.59,1.1,57.095,3.328
607.8089640140533,0.626,1.08,1.457,46.915,1.315,50.59,1.1,57.095,3.333
608.4157149791718,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.333
609.0222060680389,0.626,1.08,1.457,46.915,1.315,50.59,1.1,57.095,3.333
609.6290369033813,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.328
610.2355780601501,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.328
610.8422889709473,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.333
611.4489989280701,0.626,1.085,1.452,47.038,1.315,50.59,1.105,56.94,3.333
612.0558481216431,0.626,1.085,1.452,47.038,1.315,50.59,1.105,56.94,3.338
612.6623299121857,0.616,1.095,1.452,47.038,1.315,50.59,1.105,56.94,3.338
613.2691118717194,0.626,1.08,1.452,47.038,1.315,50.59,1.105,56.94,3.338
613.8756890296936,0.616,1.095,1.452,47.038,1.315,50.59,1.105,56.94,3.333
614.4824311733246,0.626,1.085,1.452,47.038,1.31,50.723,1.105,56.94,3.333
615.0892210006714,0.616,1.095,1.452,47.038,1.31,50.723,1.105,56.94,3.338
615.6956911087036,0.626,1.08,1.452,47.038,1.315,50.59,1.109,56.786,3.333
616.3025178909302,0.626,1.085,1.447,47.161,1.31,50.723,1.105,56.94,3.333
616.9091799259186,0.626,1.08,1.447,47.161,1.31,50.723,1.109,56.786,3.338
617.5158381462097,0.626,1.085,1.447,47.161,1.315,50.59,1.109,56.786,3.343
618.1225938796997,0.626,1.075,1.447,47.161,1.31,50.723,1.109,56.786,3.338
618.729348897934,0.626,1.085,1.447,47.161,1.31,50.723,1.109,56.786,3.338
619.3357689380646,0.626,1.085,1.447,47.161,1.31,50.723,1.109,56.786,3.343
619.942440032959,0.626,1.085,1.447,47.161,1.31,50.723,1.109,56.786,3.338
620.5492870807648,0.626,1.085,1.447,47.161,1.31,50.723,1.109,56.786,3.338
621.1559569835663,0.616,1.095,1.447,47.161,1.31,50.723,1.109,56.786,3.343
621.7625689506531,0.621,1.09,1.447,47.161,1.31,50.723,1.109,56.786,3.338
622.3693630695343,0.616,1.095,1.452,47.038,1.31,50.723,1.109,56.786,3.338
622.9760270118713,0.626,1.08,1.452,47.038,1.31,50.723,1.109,56.786,3.338
623.5828168392181,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.333
624.1894791126251,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.333
624.7961008548737,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.338
625.4028098583221,0.621,1.09,1.452,47.038,1.31,50.723,1.109,56.786,3.338
626.0094301700592,0.626,1.085,1.452,47.038,1.31,50.723,1.105,56.94,3.333
626.6160337924957,0.621,1.09,1.452,47.038,1.31,50.723,1.109,56.786,3.338
627.2227449417114,0.626,1.08,1.452,47.038,1.31,50.723,1.105,56.94,3.338
627.8295068740845,0.621,1.095,1.457,46.915,1.31,50.723,1.105,56.94,3.333
628.4362490177155,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.333
629.0428719520569,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.343
629.6496279239655,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.348
630.2562730312347,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
630.862774848938,0.626,1.08,1.457,46.915,1.31,50.723,1.105,56.94,3.333
631.4694919586182,0.626,1.075,1.452,47.038,1.31,50.723,1.105,56.94,3.333
632.076150894165,0.626,1.085,1.452,47.038,1.31,50.723,1.105,56.94,3.333
632.6829259395599,0.626,1.085,1.452,47.038,1.305,50.856,1.105,56.94,3.343
633.2896647453308,0.626,1.085,1.447,47.161,1.305,50.856,1.1,57.095,3.338
633.8961238861084,0.626,1.08,1.447,47.161,1.305,50.856,1.1,57.095,3.338
634.5030059814453,0.616,1.095,1.447,47.161,1.305,50.856,1.1,57.095,3.328
635.1096768379211,0.626,1.085,1.447,47.161,1.3,50.99,1.105,56.94,3.333
635.7164089679718,0.626,1.085,1.442,47.284,1.305,50.856,1.1,57.095,3.338
636.3230199813843,0.626,1.085,1.442,47.284,1.3,50.99,1.1,57.095,3.338
636.9297099113464,0.626,1.08,1.442,47.284,1.3,50.99,1.1,57.095,3.343
637.536318063736,0.626,1.075,1.442,47.284,1.3,50.99,1.105,56.94,3.328
638.1432008743286,0.626,1.08,1.442,47.284,1.3,50.99,1.105,56.94,3.343
638.7501349449158,0.626,1.085,1.437,47.407,1.305,50.856,1.105,56.94,3.333
639.3566250801086,0.626,1.085,1.437,47.407,1.305,50.856,1.105,56.94,3.338
639.9630770683289,0.626,1.08,1.437,47.407,1.305,50.856,1.105,56.94,3.338
640.5699038505554,0.626,1.085,1.437,47.407,1.305,50.856,1.105,56.94,3.333
641.1766390800476,0.626,1.085,1.437,47.407,1.3,50.99,1.109,56.786,3.338
641.7831540107727,0.626,1.085,1.437,47.407,1.305,50.856,1.109,56.786,3.338
642.3897619247437,0.626,1.085,1.437,47.407,1.305,50.856,1.109,56.786,3.338
642.9964869022369,0.626,1.085,1.437,47.407,1.305,50.856,1.109,56.786,3.338
643.6032660007477,0.621,1.09,1.437,47.407,1.305,50.856,1.109,56.786,3.338
644.2099649906158,0.626,1.09,1.432,47.531,1.305,50.856,1.114,56.632,3.338
644.8166120052338,0.626,1.085,1.432,47.531,1.305,50.856,1.114,56.632,3.338
645.4237201213837,0.626,1.085,1.432,47.531,1.305,50.856,1.114,56.632,3.343
646.0301179885864,0.626,1.09,1.437,47.407,1.305,50.856,1.114,56.632,3.343
646.6366250514984,0.626,1.085,1.437,47.407,1.305,50.856,1.114,56.632,3.338
647.24334192276,0.626,1.09,1.437,47.407,1.305,50.856,1.114,56.632,3.343
647.8500499725342,0.626,1.09,1.437,47.407,1.305,50.856,1.109,56.786,3.343
648.4567539691925,0.621,1.095,1.442,47.284,1.31,50.723,1.109,56.786,3.343
649.0636298656464,0.621,1.095,1.442,47.284,1.305,50.856,1.109,56.786,3.338
649.6701138019562,0.626,1.09,1.447,47.161,1.305,50.856,1.109,56.786,3.338
650.2767078876495,0.626,1.085,1.447,47.161,1.31,50.723,1.109,56.786,3.338
650.8833150863647,0.626,1.08,1.447,47.161,1.31,50.723,1.109,56.786,3.333
651.4901149272919,0.626,1.09,1.447,47.161,1.31,50.723,1.109,56.786,3.333
652.0967919826508,0.621,1.09,1.447,47.161,1.31,50.723,1.109,56.786,3.338
652.7033700942993,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.343
653.3102099895477,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.333
653.9169330596924,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.333
654.5234289169312,0.626,1.085,1.452,47.038,1.31,50.723,1.109,56.786,3.338
655.1302428245544,0.626,1.08,1.457,46.915,1.315,50.59,1.105,56.94,3.338
655.7369251251221,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
656.3436579704285,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.338
656.9501569271088,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.343
657.5568962097168,0.626,1.09,1.457,46.915,1.315,50.59,1.105,56.94,3.343
658.1636800765991,0.626,1.09,1.457,46.915,1.315,50.59,1.105,56.94,3.338
658.7702829837799,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.338
659.376965045929,0.621,1.095,1.457,46.915,1.315,50.59,1.105,56.94,3.328
659.9836239814758,0.626,1.085,1.457,46.915,1.315,50.59,1.105,56.94,3.343
660.5902709960938,0.626,1.09,1.457,46.915,1.31,50.723,1.105,56.94,3.338
661.1967859268188,0.621,1.09,1.457,46.915,1.315,50.59,1.105,56.94,3.333
661.8034219741821,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
662.4104480743408,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
663.0168659687042,0.621,1.09,1.457,46.915,1.31,50.723,1.105,56.94,3.338
663.6235568523407,0.626,1.08,1.452,47.038,1.31,50.723,1.105,56.94,3.338
664.2303290367126,0.621,1.095,1.457,46.915,1.31,50.723,1.105,56.94,3.343
664.8369297981262,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
665.4436960220337,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.333
666.0502290725708,0.626,1.085,1.457,46.915,1.31,50.723,1.105,56.94,3.338
666.6569077968597,0.626,1.08,1.457,46.915,1.31,50.723,1.105,56.94,3.338
667.2637951374054,0.621,1.095,1.457,46.915,1.31,50.723,1.1,57.095,3.348
667.8704898357391,0.626,1.085,1.457,46.915,1.315,50.59,1.1,57.095,3.338
668.477080821991,0.626,1.085,1.457,46.915,1.31,50.723,1.1,57.095,3.333
669.0836818218231,0.621,1.09,1.457,46.915,1.315,50.59,1.1,57.095,3.338
669.6904530525208,0.626,1.075,1.457,46.915,1.31,50.723,1.1,57.095,3.333
670.2970809936523,0.626,1.085,1.457,46.915,1.31,50.723,1.1,57.095,3.333
670.9037761688232,0.626,1.09,1.457,46.915,1.31,50.723,1.095,57.251,3.333
671.5105061531067,0.626,1.08,1.452,47.038,1.31,50.723,1.095,57.251,3.338
672.1170649528503,0.626,1.085,1.452,47.038,1.31,50.723,1.095,57.251,3.333
672.7240068912506,0.616,1.095,1.452,47.038,1.31,50.723,1.095,57.251,3.338
673.3306031227112,0.626,1.08,1.452,47.038,1.31,50.723,1.095,57.251,3.333
673.9372298717499,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.338
674.5439150333405,0.626,1.085,1.452,47.038,1.305,50.856,1.1,57.095,3.338
675.150640964508,0.626,1.075,1.452,47.038,1.305,50.856,1.1,57.095,3.328
675.7571930885315,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.338
676.3639059066772,0.626,1.075,1.452,47.038,1.31,50.723,1.1,57.095,3.338
676.970978975296,0.616,1.1,1.452,47.038,1.305,50.856,1.1,57.095,3.343
677.5773730278015,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.338
678.1841659545898,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.338
678.7908461093903,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.343
679.3974750041962,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.343
680.0040678977966,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.333
680.6105999946594,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.343
681.2175240516663,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.338
681.82408618927,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.343
682.4308309555054,0.626,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.333
683.0375728607178,0.626,1.085,1.452,47.038,1.31,50.723,1.1,57.095,3.343
683.6441860198975,0.626,1.09,1.452,47.038,1.305,50.856,1.1,57.095,3.338
684.2509100437164,0.626,1.09,1.452,47.038,1.305,50.856,1.1,57.095,3.343
684.8577890396118,0.626,1.075,1.452,47.038,1.305,50.856,1.095,57.251,3.338
685.4642851352692,0.626,1.085,1.447,47.161,1.305,50.856,1.1,57.095,3.333
686.0711419582367,0.626,1.09,1.447,47.161,1.305,50.856,1.1,57.095,3.338
686.6777398586273,0.626,1.085,1.447,47.161,1.3,50.99,1.095,57.251,3.333
687.2842450141907,0.621,1.09,1.442,47.284,1.305,50.856,1.1,57.095,3.338
687.890783071518,0.626,1.085,1.442,47.284,1.305,50.856,1.1,57.095,3.338
688.4977118968964,0.626,1.085,1.442,47.284,1.305,50.856,1.1,57.095,3.343
689.1043128967285,0.626,1.09,1.442,47.284,1.3,50.99,1.1,57.095,3.338
689.7124330997467,0.626,1.085,1.442,47.284,1.3,50.99,1.1,57.095,3.338
690.3205440044403,0.626,1.09,1.437,47.407,1.3,50.99,1.1,57.095,3.338
690.9285588264465,0.626,1.09,1.437,47.407,1.3,50.99,1.105,56.94,3.343
691.5365650653839,0.626,1.075,1.437,47.407,1.3,50.99,1.1,57.095,3.338
692.1446659564972,0.626,1.085,1.437,47.407,1.3,50.99,1.1,57.095,3.338
692.7526309490204,0.626,1.09,1.437,47.407,1.3,50.99,1.1,57.095,3.338
693.3604130744934,0.626,1.085,1.437,47.407,1.3,50.99,1.1,57.095,3.338
693.9683117866516,0.626,1.085,1.437,47.407,1.3,50.99,1.1,57.095,3.338
694.5760269165039,0.626,1.09,1.437,47.407,1.3,50.99,1.1,57.095,3.338
814.7034468650818,0.616,1.1,1.432,47.531,1.29,51.259,1.09,57.407,3.343
815.3098289966583,0.626,1.09,1.432,47.531,1.29,51.259,1.09,57.407,3.343
815.9174799919128,0.621,1.085,1.432,47.531,1.295,51.124,1.09,57.407,3.343
816.524955034256,0.626,1.085,1.432,47.531,1.295,51.124,1.09,57.407,3.343
817.1325769424438,0.621,1.09,1.437,47.407,1.3,50.99,1.095,57.251,3.338
817.7400960922241,0.621,1.09,1.437,47.407,1.3,50.99,1.095,57.251,3.338
818.3476729393005,0.621,1.09,1.437,47.407,1.3,50.99,1.095,57.251,3.343
818.9551141262054,0.616,1.09,1.437,47.407,1.3,50.99,1.095,57.251,3.338
819.562518119812,0.616,1.1,1.442,47.284,1.3,50.99,1.095,57.251,3.343
820.1700251102448,0.621,1.09,1.442,47.284,1.3,50.99,1.095,57.251,3.343
820.7781960964203,0.621,1.09,1.447,47.161,1.305,50.856,1.095,57.251,3.348
821.3844649791718,0.621,1.08,1.447,47.161,1.305,50.856,1.095,57.251,3.343
821.9953880310059,0.621,1.09,1.447,47.161,1.305,50.856,1.095,57.251,3.338
822.5993559360504,0.616,1.095,1.447,47.161,1.305,50.856,1.095,57.251,3.338
823.2066531181335,0.616,1.085,1.447,47.161,1.31,50.723,1.095,57.251,3.338
823.8137969970703,0.616,1.095,1.447,47.161,1.31,50.723,1.095,57.251,3.343
824.4209399223328,0.616,1.095,1.447,47.161,1.31,50.723,1.095,57.251,3.343
825.0281219482422,0.616,1.095,1.447,47.161,1.31,50.723,1.1,57.095,3.343
825.63525390625,0.621,1.09,1.447,47.161,1.31,50.723,1.1,57.095,3.338
826.2425711154938,0.616,1.095,1.447,47.161,1.305,50.856,1.095,57.251,3.338
826.8495697975159,0.616,1.095,1.447,47.161,1.31,50.723,1.095,57.251,3.338
827.4568500518799,0.616,1.09,1.452,47.038,1.31,50.723,1.1,57.095,3.333
828.0640678405762,0.616,1.095,1.452,47.038,1.31,50.723,1.1,57.095,3.338
828.6709809303284,0.616,1.09,1.447,47.161,1.305,50.856,1.1,57.095,3.338
829.2780470848083,0.616,1.09,1.452,47.038,1.305,50.856,1.095,57.251,3.343
829.885006904602,0.616,1.09,1.447,47.161,1.305,50.856,1.095,57.251,3.338
830.4921319484711,0.611,1.1,1.452,47.038,1.305,50.856,1.095,57.251,3.333
831.0991599559784,0.616,1.09,1.447,47.161,1.305,50.856,1.095,57.251,3.333
831.7061710357666,0.616,1.085,1.447,47.161,1.305,50.856,1.095,57.251,3.333
832.3132879734039,0.616,1.095,1.447,47.161,1.305,50.856,1.095,57.251,3.338
832.9201419353485,0.616,1.095,1.447,47.161,1.305,50.856,1.095,57.251,3.333
833.527195930481,0.616,1.095,1.447,47.161,1.305,50.856,1.095,57.251,3.333
834.1341469287872,0.616,1.09,1.447,47.161,1.305,50.856,1.09,57.407,3.328
834.7410600185394,0.616,1.09,1.447,47.161,1.305,50.856,1.09,57.407,3.328
835.3480360507965,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.338
835.9549269676208,0.616,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.333
836.5621569156647,0.616,1.09,1.442,47.284,1.3,50.99,1.09,57.407,3.333
837.1688079833984,0.616,1.09,1.442,47.284,1.3,50.99,1.095,57.251,3.338
837.775810956955,0.616,1.09,1.447,47.161,1.3,50.99,1.095,57.251,3.333
838.3826298713684,0.616,1.09,1.447,47.161,1.3,50.99,1.095,57.251,3.338
838.9896001815796,0.616,1.09,1.447,47.161,1.295,51.124,1.09,57.407,3.333
839.5963978767395,0.616,1.095,1.442,47.284,1.3,50.99,1.09,57.407,3.333
840.2034180164337,0.616,1.085,1.447,47.161,1.295,51.124,1.09,57.407,3.338
840.810131072998,0.616,1.09,1.447,47.161,1.295,51.124,1.09,57.407,3.333
841.4170389175415,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.338
842.0238499641418,0.621,1.085,1.447,47.161,1.3,50.99,1.09,57.407,3.324
842.6307349205017,0.616,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.333
843.237804889679,0.616,1.085,1.447,47.161,1.3,50.99,1.09,57.407,3.333
843.8445498943329,0.616,1.09,1.442,47.284,1.3,50.99,1.09,57.407,3.338
844.4514498710632,0.616,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.328
845.0582559108734,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.324
845.6647720336914,0.606,1.1,1.447,47.161,1.3,50.99,1.09,57.407,3.324
846.2718529701233,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.324
846.8785259723663,0.606,1.1,1.447,47.161,1.3,50.99,1.09,57.407,3.324
847.48534989357,0.616,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.328
848.0920841693878,0.606,1.1,1.447,47.161,1.3,50.99,1.09,57.407,3.333
848.6988661289215,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.324
849.3057219982147,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.324
849.9124219417572,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.324
850.5193240642548,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.328
851.1260719299316,0.606,1.1,1.447,47.161,1.3,50.99,1.09,57.407,3.328
851.7328500747681,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.333
852.3395638465881,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.328
852.9463679790497,0.616,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.328
853.5532131195068,0.611,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.324
854.1598629951477,0.616,1.085,1.447,47.161,1.3,50.99,1.09,57.407,3.328
854.7665979862213,0.616,1.09,1.447,47.161,1.3,50.99,1.09,57.407,3.333
855.373429775238,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.328
855.9801208972931,0.611,1.095,1.447,47.161,1.3,50.99,1.09,57.407,3.328
856.5869851112366,0.616,1.09,1.447,47.161,1.3,50.99,1.095,57.251,3.333
857.1937110424042,0.616,1.09,1.447,47.161,1.3,50.99,1.095,57.251,3.328
857.8004169464111,0.616,1.08,1.447,47.161,1.3,50.99,1.09,57.407,3.333
858.4072709083557,0.616,1.085,1.447,47.161,1.3,50.99,1.09,57.407,3.328
859.013858795166,0.616,1.085,1.447,47.161,1.3,50.99,1.095,57.251,3.333
859.6206648349762,0.616,1.085,1.447,47.161,1.3,50.99,1.095,57.251,3.324
860.2274069786072,0.616,1.09,1.447,47.161,1.3,50.99,1.095,57.251,3.324
860.8342390060425,0.616,1.08,1.447,47.161,1.295,51.124,1.095,57.251,3.328
861.4408659934998,0.616,1.085,1.447,47.161,1.3,50.99,1.095,57.251,3.328
862.047728061676,0.616,1.09,1.447,47.161,1.3,50.99,1.1,57.095,3.324
862.6544420719147,0.616,1.085,1.447,47.161,1.3,50.99,1.095,57.251,3.328
863.2611010074615,0.611,1.08,1.447,47.161,1.3,50.99,1.095,57.251,3.333
863.8678109645844,0.616,1.08,1.447,47.161,1.3,50.99,1.095,57.251,3.324
864.4746577739716,0.611,1.09,1.447,47.161,1.295,51.124,1.095,57.251,3.324
865.0814847946167,0.616,1.085,1.442,47.284,1.295,51.124,1.095,57.251,3.328
865.6880478858948,0.611,1.09,1.442,47.284,1.295,51.124,1.095,57.251,3.328
866.2948451042175,0.616,1.085,1.442,47.284,1.295,51.124,1.1,57.095,3.328
866.9016830921173,0.616,1.085,1.437,47.407,1.295,51.124,1.1,57.095,3.328
867.5081689357758,0.616,1.085,1.442,47.284,1.295,51.124,1.1,57.095,3.324
868.1149070262909,0.616,1.085,1.442,47.284,1.295,51.124,1.1,57.095,3.328
868.7214570045471,0.616,1.1,1.442,47.284,1.295,51.124,1.1,57.095,3.324
869.3282799720764,0.611,1.095,1.442,47.284,1.295,51.124,1.095,57.251,3.328
869.9351551532745,0.616,1.085,1.442,47.284,1.295,51.124,1.095,57.251,3.324
870.5420150756836,0.611,1.09,1.442,47.284,1.29,51.259,1.095,57.251,3.328
871.1484670639038,0.616,1.085,1.442,47.284,1.29,51.259,1.095,57.251,3.324
871.7552869319916,0.611,1.085,1.442,47.284,1.295,51.124,1.095,57.251,3.324
872.362154006958,0.611,1.09,1.442,47.284,1.295,51.124,1.095,57.251,3.328
872.9707291126251,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.328
873.5753078460693,0.606,1.095,1.442,47.284,1.295,51.124,1.095,57.251,3.324
874.1821000576019,0.616,1.08,1.442,47.284,1.295,51.124,1.095,57.251,3.328
874.7889811992645,0.611,1.09,1.437,47.407,1.295,51.124,1.095,57.251,3.333
875.3956189155579,0.616,1.08,1.437,47.407,1.295,51.124,1.095,57.251,3.324
876.002357006073,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.324
876.6090168952942,0.616,1.085,1.437,47.407,1.295,51.124,1.09,57.407,3.324
877.2158088684082,0.616,1.085,1.437,47.407,1.295,51.124,1.09,57.407,3.324
877.822417974472,0.611,1.09,1.437,47.407,1.295,51.124,1.095,57.251,3.324
878.4290020465851,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.328
879.0357320308685,0.611,1.095,1.437,47.407,1.295,51.124,1.095,57.251,3.328
879.6424190998077,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.324
880.2491941452026,0.616,1.085,1.442,47.284,1.295,51.124,1.095,57.251,3.328
880.8560199737549,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.333
881.4624609947205,0.606,1.095,1.437,47.407,1.295,51.124,1.095,57.251,3.324
882.0693159103394,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.328
882.6758170127869,0.616,1.085,1.437,47.407,1.295,51.124,1.095,57.251,3.333
