Temps (s),Echelon (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C)
938.415983915329,0.459,1.574,44.07,1.496,45.93,1.535,45.171
938.6815497875214,0.459,1.574,44.07,1.496,45.93,1.535,45.171
938.9469633102417,0.459,1.579,43.955,1.496,45.93,1.535,45.171
939.2119512557983,0.459,1.584,43.84,1.5,45.811,1.54,45.053
939.477224111557,0.459,1.584,43.84,1.5,45.811,1.54,45.053
939.7422103881836,0.459,1.588,43.725,1.5,45.811,1.54,45.053
940.0070774555206,0.459,1.588,43.725,1.505,45.692,1.544,44.936
940.2720074653625,0.459,1.593,43.611,1.505,45.692,1.544,44.936
940.5380663871765,0.459,1.598,43.497,1.505,45.692,1.544,44.936
940.8025467395782,0.459,1.598,43.497,1.51,45.573,1.544,44.936
941.0674991607666,0.459,1.598,43.497,1.51,45.573,1.549,44.82
941.3333086967468,0.459,1.603,43.383,1.51,45.573,1.549,44.82
941.5986747741699,0.459,1.603,43.383,1.515,45.454,1.549,44.82
941.8638970851898,0.459,1.603,43.383,1.515,45.454,1.549,44.82
942.1290616989136,0.459,1.608,43.27,1.515,45.454,1.549,44.82
942.3940529823303,0.459,1.608,43.27,1.52,45.336,1.554,44.703
942.6588730812073,0.459,1.613,43.157,1.52,45.336,1.554,44.703
942.9242660999298,0.459,1.613,43.157,1.52,45.336,1.554,44.703
943.1895105838776,0.459,1.618,43.044,1.52,45.336,1.554,44.703
943.4540631771088,0.459,1.618,43.044,1.525,45.218,1.559,44.587
943.719554901123,0.459,1.618,43.044,1.525,45.218,1.559,44.587
943.9843668937683,0.459,1.623,42.931,1.525,45.218,1.559,44.587
944.2490379810333,0.459,1.623,42.931,1.53,45.1,1.559,44.587
944.5142593383789,0.459,1.628,42.819,1.53,45.1,1.559,44.587
944.7801549434662,0.459,1.628,42.819,1.53,45.1,1.564,44.471
945.0455439090729,0.459,1.632,42.706,1.53,45.1,1.564,44.471
945.3108241558075,0.459,1.632,42.706,1.535,44.982,1.564,44.471
945.5759069919586,0.459,1.637,42.594,1.535,44.982,1.564,44.471
945.8409705162048,0.459,1.637,42.594,1.535,44.982,1.569,44.355
946.1063585281372,0.459,1.642,42.483,1.54,44.865,1.569,44.355
946.3701903820038,0.459,1.642,42.483,1.54,44.865,1.569,44.355
946.6360313892365,0.459,1.642,42.483,1.54,44.865,1.574,44.24
946.9009828567505,0.455,1.647,42.371,1.544,44.748,1.574,44.24
947.1658437252045,0.459,1.647,42.371,1.544,44.748,1.579,44.125
947.4310400485992,0.459,1.647,42.371,1.544,44.748,1.579,44.125
947.696046590805,0.455,1.652,42.26,1.549,44.631,1.579,44.125
947.9610240459442,0.459,1.652,42.26,1.549,44.631,1.579,44.125
948.2264595031738,0.459,1.657,42.149,1.549,44.631,1.584,44.01
948.4925501346588,0.459,1.657,42.149,1.554,44.515,1.584,44.01
948.7566168308258,0.459,1.657,42.149,1.554,44.515,1.584,44.01
949.0229592323303,0.459,1.662,42.038,1.554,44.515,1.584,44.01
949.2870552539825,0.459,1.667,41.927,1.559,44.399,1.588,43.895
949.5529007911682,0.459,1.667,41.927,1.559,44.399,1.588,43.895
949.8182454109192,0.459,1.667,41.927,1.559,44.399,1.588,43.895
950.0831513404846,0.459,1.667,41.927,1.559,44.399,1.588,43.895
950.3475594520569,0.459,1.672,41.817,1.564,44.283,1.593,43.781
950.6130447387695,0.459,1.672,41.817,1.564,44.283,1.593,43.781
950.8788149356842,0.459,1.676,41.707,1.564,44.283,1.593,43.781
951.1440832614899,0.459,1.676,41.707,1.569,44.168,1.593,43.781
951.4089875221252,0.459,1.681,41.597,1.569,44.168,1.598,43.667
951.6743350028992,0.455,1.681,41.597,1.569,44.168,1.598,43.667
951.9394745826721,0.459,1.681,41.597,1.574,44.052,1.598,43.667
952.2039742469788,0.459,1.681,41.597,1.574,44.052,1.603,43.553
952.4700074195862,0.459,1.686,41.487,1.574,44.052,1.603,43.553
952.7350368499756,0.459,1.686,41.487,1.574,44.052,1.603,43.553
952.9989383220673,0.455,1.686,41.487,1.579,43.937,1.608,43.439
953.2652261257172,0.459,1.691,41.378,1.579,43.937,1.608,43.439
953.5291979312897,0.459,1.691,41.378,1.584,43.823,1.608,43.439
953.7948098182678,0.459,1.691,41.378,1.584,43.823,1.613,43.326
954.0606818199158,0.459,1.696,41.269,1.584,43.823,1.613,43.326
954.3260436058044,0.459,1.696,41.269,1.588,43.708,1.613,43.326
954.590982913971,0.459,1.696,41.269,1.588,43.708,1.613,43.326
954.8558948040009,0.459,1.696,41.269,1.588,43.708,1.618,43.213
955.1210825443268,0.459,1.701,41.16,1.588,43.708,1.618,43.213
955.3866121768951,0.455,1.701,41.16,1.593,43.594,1.618,43.213
955.6518559455872,0.459,1.701,41.16,1.593,43.594,1.618,43.213
955.916583776474,0.459,1.701,41.16,1.598,43.48,1.618,43.213
956.1817426681519,0.459,1.706,41.051,1.598,43.48,1.618,43.213
956.4467396736145,0.455,1.711,40.942,1.598,43.48,1.623,43.1
956.7120232582092,0.459,1.711,40.942,1.603,43.366,1.623,43.1
956.9764020442963,0.459,1.711,40.942,1.603,43.366,1.623,43.1
957.2422766685486,0.459,1.716,40.834,1.603,43.366,1.623,43.1
957.5073566436768,0.455,1.716,40.834,1.603,43.366,1.628,42.988
957.7729513645172,0.455,1.716,40.834,1.608,43.253,1.628,42.988
958.0371210575104,0.459,1.72,40.726,1.608,43.253,1.628,42.988
958.3026857376099,0.455,1.72,40.726,1.613,43.139,1.628,42.988
958.5684571266174,0.459,1.725,40.618,1.613,43.139,1.632,42.875
958.8332800865173,0.459,1.725,40.618,1.613,43.139,1.632,42.875
959.0989360809326,0.455,1.725,40.618,1.613,43.139,1.632,42.875
959.3635165691376,0.459,1.73,40.51,1.618,43.027,1.632,42.875
959.6288278102875,0.459,1.73,40.51,1.618,43.027,1.637,42.763
959.893069267273,0.455,1.73,40.51,1.618,43.027,1.637,42.763
960.1579973697662,0.459,1.735,40.403,1.623,42.914,1.637,42.763
960.4232485294342,0.459,1.735,40.403,1.623,42.914,1.642,42.651
960.6882898807526,0.459,1.735,40.403,1.623,42.914,1.642,42.651
960.9550087451935,0.459,1.74,40.296,1.628,42.801,1.642,42.651
961.2200074195862,0.455,1.74,40.296,1.628,42.801,1.642,42.651
961.4852619171143,0.455,1.74,40.296,1.628,42.801,1.647,42.54
961.7500126361847,0.459,1.74,40.296,1.632,42.689,1.647,42.54
962.0152752399445,0.459,1.745,40.188,1.632,42.689,1.647,42.54
962.2808065414429,0.459,1.745,40.188,1.637,42.577,1.647,42.54
962.5461182594299,0.459,1.745,40.188,1.637,42.577,1.652,42.428
962.8103928565979,0.459,1.75,40.082,1.637,42.577,1.652,42.428
963.0758368968964,0.459,1.75,40.082,1.637,42.577,1.652,42.428
963.341227054596,0.455,1.75,40.082,1.642,42.465,1.657,42.317
963.6062319278717,0.455,1.75,40.082,1.642,42.465,1.657,42.317
963.8707485198975,0.459,1.755,39.975,1.642,42.465,1.657,42.317
964.1367387771606,0.459,1.755,39.975,1.647,42.354,1.657,42.317
964.4020323753357,0.459,1.755,39.975,1.647,42.354,1.662,42.206
964.6669931411743,0.455,1.755,39.975,1.647,42.354,1.662,42.206
964.9309756755829,0.455,1.76,39.868,1.652,42.243,1.662,42.206
965.197060585022,0.459,1.76,39.868,1.652,42.243,1.662,42.206
965.4622526168823,0.459,1.76,39.868,1.652,42.243,1.662,42.206
965.7273108959198,0.459,1.764,39.762,1.652,42.243,1.667,42.096
965.9925224781036,0.459,1.764,39.762,1.657,42.132,1.667,42.096
966.2571625709534,0.459,1.764,39.762,1.657,42.132,1.667,42.096
966.522453546524,0.459,1.764,39.762,1.657,42.132,1.667,42.096
966.7880818843842,0.459,1.769,39.656,1.657,42.132,1.672,41.985
967.0528357028961,0.459,1.769,39.656,1.662,42.021,1.672,41.985
967.3176710605621,0.459,1.774,39.55,1.662,42.021,1.672,41.985
967.5831999778748,0.459,1.774,39.55,1.662,42.021,1.672,41.985
967.8486931324005,0.455,1.774,39.55,1.662,42.021,1.676,41.875
968.1135845184326,0.459,1.779,39.444,1.667,41.91,1.676,41.875
968.3789620399475,0.459,1.779,39.444,1.667,41.91,1.676,41.875
968.6438593864441,0.459,1.779,39.444,1.672,41.8,1.681,41.765
968.9086062908173,0.455,1.779,39.444,1.672,41.8,1.681,41.765
969.1747269630432,0.459,1.784,39.339,1.672,41.8,1.681,41.765
969.4400308132172,0.459,1.784,39.339,1.672,41.8,1.686,41.655
969.7045555114746,0.459,1.784,39.339,1.676,41.69,1.686,41.655
969.9700841903687,0.459,1.784,39.339,1.676,41.69,1.686,41.655
970.2352778911591,0.459,1.784,39.339,1.676,41.69,1.686,41.655
970.5003089904785,0.459,1.784,39.339,1.681,41.58,1.691,41.546
970.7651805877686,0.455,1.784,39.339,1.681,41.58,1.691,41.546
971.0302906036377,0.455,1.789,39.234,1.681,41.58,1.691,41.546
971.2960906028748,0.459,1.789,39.234,1.686,41.47,1.691,41.546
971.5610065460205,0.455,1.789,39.234,1.686,41.47,1.696,41.436
971.8257584571838,0.459,1.794,39.128,1.686,41.47,1.696,41.436
972.0913043022156,0.455,1.794,39.128,1.691,41.361,1.701,41.327
972.3562228679657,0.455,1.794,39.128,1.691,41.361,1.701,41.327
972.6206645965576,0.459,1.794,39.128,1.691,41.361,1.701,41.327
972.8860177993774,0.459,1.794,39.128,1.696,41.252,1.706,41.218
973.1509189605713,0.455,1.799,39.023,1.696,41.252,1.706,41.218
973.4163718223572,0.455,1.799,39.023,1.696,41.252,1.706,41.218
973.681663274765,0.455,1.799,39.023,1.701,41.143,1.706,41.218
973.946448802948,0.455,1.799,39.023,1.701,41.143,1.711,41.11
974.2117621898651,0.455,1.804,38.919,1.706,41.034,1.711,41.11
974.476557970047,0.459,1.804,38.919,1.706,41.034,1.711,41.11
974.7421789169312,0.459,1.804,38.919,1.706,41.034,1.716,41.001
975.0080435276031,0.459,1.808,38.814,1.706,41.034,1.716,41.001
975.2730765342712,0.459,1.808,38.814,1.711,40.925,1.716,41.001
975.5370635986328,0.455,1.808,38.814,1.711,40.925,1.72,40.893
975.8033366203308,0.455,1.808,38.814,1.711,40.925,1.72,40.893
976.0677962303162,0.455,1.808,38.814,1.716,40.817,1.72,40.893
976.3332595825195,0.455,1.813,38.71,1.716,40.817,1.72,40.893
976.598974943161,0.459,1.813,38.71,1.716,40.817,1.72,40.893
976.8641510009766,0.459,1.813,38.71,1.716,40.817,1.725,40.785
977.1281235218048,0.455,1.813,38.71,1.716,40.817,1.725,40.785
977.3944606781006,0.455,1.818,38.605,1.72,40.709,1.725,40.785
977.6598198413849,0.455,1.818,38.605,1.72,40.709,1.725,40.785
977.9236154556274,0.459,1.818,38.605,1.72,40.709,1.73,40.677
978.1901669502258,0.459,1.823,38.501,1.725,40.601,1.73,40.677
978.4550178050995,0.459,1.818,38.605,1.725,40.601,1.73,40.677
978.7203280925751,0.455,1.823,38.501,1.725,40.601,1.735,40.57
978.9840664863586,0.455,1.823,38.501,1.725,40.601,1.735,40.57
979.2502183914185,0.455,1.823,38.501,1.73,40.493,1.735,40.57
979.515593290329,0.455,1.823,38.501,1.73,40.493,1.735,40.57
979.7809791564941,0.459,1.823,38.501,1.73,40.493,1.74,40.462
980.0461616516113,0.459,1.828,38.398,1.735,40.386,1.74,40.462
980.3100783824921,0.455,1.828,38.398,1.735,40.386,1.74,40.462
980.5757944583893,0.455,1.828,38.398,1.735,40.386,1.745,40.355
980.8410849571228,0.459,1.828,38.398,1.735,40.386,1.745,40.355
981.1059882640839,0.459,1.833,38.294,1.74,40.279,1.745,40.355
981.3716926574707,0.455,1.833,38.294,1.74,40.279,1.745,40.355
981.6361949443817,0.459,1.833,38.294,1.74,40.279,1.745,40.355
981.9014573097229,0.459,1.838,38.19,1.74,40.279,1.75,40.248
982.1664612293243,0.459,1.838,38.19,1.745,40.171,1.75,40.248
982.4314153194427,0.459,1.838,38.19,1.745,40.171,1.75,40.248
982.6967918872833,0.459,1.843,38.087,1.745,40.171,1.755,40.141
982.9623701572418,0.459,1.843,38.087,1.75,40.065,1.755,40.141
983.2273960113525,0.459,1.843,38.087,1.75,40.065,1.755,40.141
983.4923067092896,0.459,1.848,37.984,1.75,40.065,1.755,40.141
983.7570996284485,0.455,1.848,37.984,1.75,40.065,1.76,40.035
984.0219075679779,0.459,1.848,37.984,1.75,40.065,1.76,40.035
984.288405418396,0.455,1.848,37.984,1.755,39.958,1.76,40.035
984.55353474617,0.459,1.852,37.881,1.755,39.958,1.764,39.928
984.8184025287628,0.455,1.852,37.881,1.76,39.851,1.764,39.928
985.0836300849915,0.459,1.852,37.881,1.76,39.851,1.764,39.928
985.3488147258759,0.455,1.857,37.778,1.76,39.851,1.764,39.928
985.6141440868378,0.455,1.857,37.778,1.76,39.851,1.769,39.822
985.8788416385651,0.459,1.857,37.778,1.76,39.851,1.769,39.822
986.143476486206,0.455,1.857,37.778,1.764,39.745,1.769,39.822
986.4083940982819,0.455,1.862,37.676,1.764,39.745,1.774,39.716
986.674346446991,0.459,1.862,37.676,1.764,39.745,1.774,39.716
986.9389491081238,0.459,1.862,37.676,1.769,39.639,1.774,39.716
987.204094171524,0.459,1.867,37.573,1.769,39.639,1.774,39.716
987.4697201251984,0.459,1.867,37.573,1.769,39.639,1.779,39.61
987.7346351146698,0.455,1.867,37.573,1.769,39.639,1.779,39.61
988.0005884170532,0.459,1.867,37.573,1.774,39.533,1.779,39.61
988.2645509243011,0.459,1.872,37.471,1.774,39.533,1.779,39.61
988.5308365821838,0.459,1.872,37.471,1.774,39.533,1.784,39.505
988.7959499359131,0.455,1.872,37.471,1.774,39.533,1.784,39.505
989.0612177848816,0.459,1.877,37.369,1.779,39.427,1.784,39.505
989.3265306949615,0.455,1.877,37.369,1.779,39.427,1.789,39.399
989.5906720161438,0.459,1.877,37.369,1.779,39.427,1.789,39.399
989.8565967082977,0.459,1.877,37.369,1.784,39.322,1.789,39.399
990.1211087703705,0.459,1.877,37.369,1.784,39.322,1.794,39.294
990.3868613243103,0.459,1.882,37.267,1.784,39.322,1.794,39.294
990.6519651412964,0.455,1.882,37.267,1.784,39.322,1.794,39.294
990.9171767234802,0.455,1.882,37.267,1.784,39.322,1.794,39.294
991.1816501617432,0.459,1.882,37.267,1.789,39.217,1.799,39.189
991.4469146728516,0.459,1.887,37.165,1.789,39.217,1.799,39.189
991.712525844574,0.459,1.887,37.165,1.789,39.217,1.799,39.189
991.9776723384857,0.459,1.887,37.165,1.789,39.217,1.799,39.189
992.2425880432129,0.459,1.887,37.165,1.794,39.112,1.804,39.084
992.5068321228027,0.455,1.891,37.063,1.794,39.112,1.804,39.084
992.772789478302,0.459,1.891,37.063,1.794,39.112,1.804,39.084
993.0381326675415,0.459,1.891,37.063,1.794,39.112,1.808,38.979
993.3030664920807,0.459,1.891,37.063,1.799,39.007,1.808,38.979
993.5673892498016,0.459,1.896,36.962,1.799,39.007,1.808,38.979
993.8337466716766,0.459,1.896,36.962,1.799,39.007,1.813,38.875
994.0992279052734,0.459,1.896,36.962,1.804,38.902,1.813,38.875
994.3643414974213,0.459,1.896,36.962,1.804,38.902,1.813,38.875
994.6291706562042,0.459,1.901,36.861,1.804,38.902,1.813,38.875
994.8936619758606,0.459,1.901,36.861,1.804,38.902,1.813,38.875
995.1598746776581,0.459,1.906,36.759,1.804,38.902,1.813,38.875
995.4245812892914,0.459,1.906,36.759,1.808,38.797,1.818,38.771
995.6899042129517,0.455,1.906,36.759,1.808,38.797,1.818,38.771
995.954895734787,0.459,1.906,36.759,1.808,38.797,1.818,38.771
996.2198815345764,0.459,1.906,36.759,1.808,38.797,1.818,38.771
996.4850533008575,0.459,1.906,36.759,1.813,38.693,1.823,38.667
996.74968957901,0.455,1.911,36.658,1.813,38.693,1.823,38.667
997.0155651569366,0.459,1.911,36.658,1.813,38.693,1.823,38.667
997.281035900116,0.459,1.916,36.558,1.813,38.693,1.828,38.563
997.5451776981354,0.455,1.916,36.558,1.818,38.589,1.828,38.563
997.8112032413483,0.459,1.916,36.558,1.818,38.589,1.828,38.563
998.075963973999,0.459,1.921,36.457,1.818,38.589,1.828,38.563
998.3411748409271,0.459,1.921,36.457,1.823,38.485,1.833,38.459
998.6065661907196,0.459,1.921,36.457,1.823,38.485,1.833,38.459
998.8718717098236,0.459,1.921,36.457,1.823,38.485,1.838,38.355
999.1365265846252,0.459,1.921,36.457,1.828,38.381,1.838,38.355
999.4020745754242,0.459,1.921,36.457,1.823,38.485,1.838,38.355
999.6672532558441,0.459,1.926,36.356,1.828,38.381,1.838,38.355
999.9319264888763,0.459,1.926,36.356,1.828,38.381,1.838,38.355
1000.1976509094238,0.459,1.926,36.356,1.828,38.381,1.843,38.252
1000.4615490436554,0.459,1.931,36.256,1.828,38.381,1.843,38.252
1000.7278118133545,0.459,1.926,36.356,1.833,38.277,1.843,38.252
1000.993152141571,0.459,1.931,36.256,1.833,38.277,1.843,38.252
1001.2581861019135,0.459,1.931,36.256,1.838,38.174,1.843,38.252
1001.5224876403809,0.459,1.931,36.256,1.838,38.174,1.848,38.149
1001.7885708808899,0.459,1.931,36.256,1.838,38.174,1.848,38.149
1002.05357670784,0.459,1.935,36.156,1.838,38.174,1.848,38.149
1002.3178625106812,0.459,1.935,36.156,1.838,38.174,1.848,38.149
1002.5839083194733,0.459,1.935,36.156,1.838,38.174,1.852,38.046
1002.8491275310516,0.459,1.935,36.156,1.843,38.07,1.852,38.046
1003.1131851673126,0.459,1.935,36.156,1.843,38.07,1.852,38.046
1003.3783717155457,0.459,1.935,36.156,1.843,38.07,1.852,38.046
1003.6438703536987,0.459,1.935,36.156,1.843,38.07,1.852,38.046
1003.9093096256256,0.455,1.94,36.056,1.848,37.967,1.857,37.943
1004.1747031211853,0.459,1.94,36.056,1.848,37.967,1.857,37.943
1004.4390234947205,0.459,1.94,36.056,1.848,37.967,1.857,37.943
1004.7040708065033,0.459,1.94,36.056,1.848,37.967,1.857,37.943
1004.9695174694061,0.459,1.94,36.056,1.852,37.864,1.857,37.943
1005.2343919277191,0.459,1.94,36.056,1.852,37.864,1.862,37.84
1005.4995074272156,0.455,1.945,35.956,1.852,37.864,1.862,37.84
1005.7658967971802,0.459,1.945,35.956,1.852,37.864,1.862,37.84
1006.0297722816467,0.459,1.945,35.956,1.852,37.864,1.862,37.84
1006.2961716651917,0.455,1.945,35.956,1.852,37.864,1.862,37.84
1006.560494184494,0.459,1.945,35.956,1.857,37.762,1.862,37.84
1006.8260028362274,0.455,1.95,35.856,1.857,37.762,1.862,37.84
1007.0917818546295,0.459,1.95,35.856,1.857,37.762,1.867,37.737
1007.3557186126709,0.459,1.95,35.856,1.857,37.762,1.867,37.737
1007.6218297481537,0.459,1.955,35.756,1.857,37.762,1.867,37.737
1007.8860914707184,0.459,1.955,35.756,1.862,37.659,1.867,37.737
1008.1514542102814,0.459,1.955,35.756,1.862,37.659,1.867,37.737
1008.4176337718964,0.459,1.955,35.756,1.862,37.659,1.867,37.737
1008.6822645664215,0.459,1.96,35.657,1.867,37.556,1.872,37.635
1008.9465570449829,0.459,1.96,35.657,1.867,37.556,1.872,37.635
1009.2123103141785,0.459,1.96,35.657,1.867,37.556,1.872,37.635
1009.4780056476593,0.459,1.965,35.557,1.867,37.556,1.872,37.635
1009.7436754703522,0.459,1.965,35.557,1.867,37.556,1.872,37.635
1010.0081562995911,0.459,1.965,35.557,1.872,37.454,1.877,37.533
1010.2732086181641,0.455,1.97,35.458,1.872,37.454,1.877,37.533
1010.5391111373901,0.459,1.97,35.458,1.872,37.454,1.877,37.533
1010.8041048049927,0.459,1.97,35.458,1.872,37.454,1.877,37.533
1011.0689013004303,0.459,1.97,35.458,1.877,37.352,1.882,37.431
1011.3338968753815,0.459,1.97,35.458,1.877,37.352,1.882,37.431
1011.5996408462524,0.459,1.975,35.359,1.877,37.352,1.882,37.431
1011.8647089004517,0.455,1.97,35.458,1.877,37.352,1.887,37.329
1012.1298322677612,0.459,1.975,35.359,1.882,37.25,1.887,37.329
1012.3945331573486,0.455,1.975,35.359,1.882,37.25,1.887,37.329
1012.6586441993713,0.459,1.975,35.359,1.882,37.25,1.891,37.227
1012.9248878955841,0.459,1.975,35.359,1.882,37.25,1.891,37.227
1013.1900255680084,0.459,1.979,35.26,1.882,37.25,1.891,37.227
1013.4549179077148,0.459,1.979,35.26,1.887,37.148,1.891,37.227
1013.7197465896606,0.459,1.979,35.26,1.887,37.148,1.896,37.125
1013.9850053787231,0.459,1.979,35.26,1.887,37.148,1.896,37.125
1014.2498166561127,0.459,1.979,35.26,1.891,37.047,1.896,37.125
1014.5153770446777,0.459,1.984,35.161,1.891,37.047,1.901,37.024
1014.780880689621,0.459,1.984,35.161,1.891,37.047,1.901,37.024
1015.0463399887085,0.459,1.984,35.161,1.896,36.945,1.901,37.024
1015.3108012676239,0.459,1.984,35.161,1.896,36.945,1.906,36.923
1015.5766005516052,0.455,1.984,35.161,1.896,36.945,1.906,36.923
1015.8407754898071,0.459,1.989,35.063,1.896,36.945,1.906,36.923
1016.1056821346283,0.455,1.989,35.063,1.896,36.945,1.906,36.923
1016.3720750808716,0.459,1.989,35.063,1.901,36.844,1.911,36.822
1016.637157201767,0.459,1.989,35.063,1.901,36.844,1.911,36.822
1016.9021010398865,0.455,1.989,35.063,1.901,36.844,1.911,36.822
1017.1663765907288,0.459,1.994,34.964,1.901,36.844,1.911,36.822
1017.4326574802399,0.455,1.994,34.964,1.906,36.743,1.916,36.721
1017.696950674057,0.459,1.994,34.964,1.906,36.743,1.916,36.721
1017.9629032611847,0.455,1.999,34.866,1.906,36.743,1.916,36.721
1018.2280056476593,0.459,1.999,34.866,1.906,36.743,1.921,36.62
1018.4931609630585,0.459,1.994,34.964,1.911,36.642,1.921,36.62
1018.758386850357,0.459,1.999,34.866,1.911,36.642,1.921,36.62
1019.0227718353271,0.459,1.999,34.866,1.911,36.642,1.921,36.62
1019.2886021137238,0.455,2.004,34.768,1.911,36.642,1.921,36.62
1019.5536553859711,0.459,1.999,34.866,1.916,36.541,1.926,36.519
1019.8186495304108,0.459,2.004,34.768,1.916,36.541,1.926,36.519
1020.0840291976929,0.459,2.004,34.768,1.916,36.541,1.926,36.519
1020.3495256900787,0.459,2.004,34.768,1.916,36.541,1.931,36.419
1020.6141755580902,0.459,2.009,34.669,1.921,36.44,1.931,36.419
1020.8798594474792,0.459,2.009,34.669,1.921,36.44,1.931,36.419
1021.1449372768402,0.455,2.009,34.669,1.921,36.44,1.931,36.419
1021.4099612236023,0.455,2.009,34.669,1.921,36.44,1.931,36.419
1021.675119638443,0.459,2.009,34.669,1.926,36.34,1.935,36.319
1021.9406414031982,0.459,2.014,34.572,1.926,36.34,1.935,36.319
1022.2055604457855,0.459,2.014,34.572,1.926,36.34,1.935,36.319
1022.4698512554169,0.459,2.014,34.572,1.926,36.34,1.935,36.319
1022.735141992569,0.459,2.014,34.572,1.926,36.34,1.94,36.218
1023.0005900859833,0.459,2.019,34.474,1.931,36.239,1.94,36.218
1023.2658107280731,0.455,2.019,34.474,1.931,36.239,1.94,36.218
1023.531103849411,0.459,2.019,34.474,1.931,36.239,1.94,36.218
1023.7963876724243,0.459,2.019,34.474,1.931,36.239,1.94,36.218
1024.060909986496,0.459,2.019,34.474,1.931,36.239,1.945,36.118
1024.3265907764435,0.459,2.023,34.376,1.935,36.139,1.945,36.118
1024.5916755199432,0.459,2.023,34.376,1.935,36.139,1.945,36.118
1024.8568224906921,0.459,2.023,34.376,1.935,36.139,1.945,36.118
1025.1215736865997,0.459,2.023,34.376,1.935,36.139,1.95,36.019
1025.3868968486786,0.459,2.028,34.278,1.94,36.039,1.95,36.019
1025.6522884368896,0.459,2.028,34.278,1.94,36.039,1.95,36.019
1025.9179184436798,0.459,2.028,34.278,1.94,36.039,1.95,36.019
1026.1816568374634,0.459,2.028,34.278,1.94,36.039,1.955,35.919
1026.4479882717133,0.459,2.033,34.181,1.94,36.039,1.955,35.919
1026.713223695755,0.459,2.033,34.181,1.945,35.939,1.955,35.919
1026.978331565857,0.459,2.033,34.181,1.945,35.939,1.96,35.819
1027.2435057163239,0.455,2.033,34.181,1.945,35.939,1.96,35.819
1027.5073065757751,0.459,2.038,34.084,1.95,35.839,1.96,35.819
1027.773312330246,0.459,2.038,34.084,1.95,35.839,1.965,35.72
1028.0384159088135,0.459,2.038,34.084,1.95,35.839,1.965,35.72
1028.302755355835,0.459,2.043,33.986,1.95,35.839,1.96,35.819
1028.5685963630676,0.459,2.043,33.986,1.955,35.74,1.965,35.72
1028.8338532447815,0.459,2.043,33.986,1.955,35.74,1.965,35.72
1029.0993704795837,0.459,2.043,33.986,1.955,35.74,1.97,35.62
1029.364112854004,0.459,2.043,33.986,1.955,35.74,1.97,35.62
1029.6291267871857,0.459,2.048,33.889,1.96,35.64,1.97,35.62
1029.8947546482086,0.459,2.048,33.889,1.96,35.64,1.97,35.62
1030.1594495773315,0.459,2.048,33.889,1.96,35.64,1.97,35.62
1030.4249122142792,0.459,2.048,33.889,1.96,35.64,1.975,35.521
1030.6900424957275,0.459,2.048,33.889,1.96,35.64,1.975,35.521
1030.9550585746765,0.459,2.053,33.792,1.965,35.541,1.975,35.521
1031.2196776866913,0.459,2.048,33.889,1.965,35.541,1.975,35.521
1031.4860842227936,0.459,2.053,33.792,1.965,35.541,1.975,35.521
1031.7507305145264,0.459,2.053,33.792,1.965,35.541,1.979,35.422
1032.015451669693,0.459,2.053,33.792,1.965,35.541,1.979,35.422
1032.281586408615,0.459,2.053,33.792,1.965,35.541,1.979,35.422
1032.5467295646667,0.459,2.053,33.792,1.97,35.442,1.984,35.323
1032.8114416599274,0.459,2.053,33.792,1.97,35.442,1.979,35.422
1033.0768792629242,0.459,2.053,33.792,1.97,35.442,1.984,35.323
1033.3419160842896,0.459,2.053,33.792,1.97,35.442,1.984,35.323
1033.6065497398376,0.459,2.053,33.792,1.975,35.343,1.984,35.323
1033.871962070465,0.459,2.053,33.792,1.975,35.343,1.984,35.323
1034.1371235847473,0.459,2.053,33.792,1.975,35.343,1.989,35.225
1034.4020841121674,0.459,2.058,33.696,1.975,35.343,1.984,35.323
1034.6677503585815,0.459,2.058,33.696,1.975,35.343,1.989,35.225
1034.9328348636627,0.459,2.058,33.696,1.975,35.343,1.989,35.225
1035.1969418525696,0.459,2.058,33.696,1.979,35.244,1.989,35.225
1035.4630138874054,0.459,2.058,33.696,1.979,35.244,1.989,35.225
1035.7281908988953,0.459,2.058,33.696,1.979,35.244,1.989,35.225
1035.9935202598572,0.459,2.058,33.696,1.984,35.145,1.994,35.126
1036.2584884166718,0.459,2.058,33.696,1.984,35.145,1.994,35.126
1036.5233743190765,0.455,2.058,33.696,1.984,35.145,1.994,35.126
1036.7890799045563,0.459,2.063,33.599,1.984,35.145,1.994,35.126
1037.0537815093994,0.459,2.058,33.696,1.984,35.145,1.994,35.126
1037.3183562755585,0.459,2.063,33.599,1.989,35.046,1.999,35.028
1037.583250284195,0.459,2.063,33.599,1.989,35.046,1.999,35.028
1037.8490750789642,0.459,2.063,33.599,1.989,35.046,1.999,35.028
1038.114974975586,0.459,2.063,33.599,1.989,35.046,1.999,35.028
1038.3800971508026,0.459,2.063,33.599,1.994,34.948,1.999,35.028
1038.645175933838,0.459,2.063,33.599,1.994,34.948,1.999,35.028
1038.9100234508514,0.459,2.063,33.599,1.994,34.948,2.004,34.929
1039.175317287445,0.455,2.063,33.599,1.994,34.948,2.004,34.929
1039.4408752918243,0.459,2.067,33.502,1.994,34.948,2.004,34.929
1039.7047390937805,0.459,2.063,33.599,1.999,34.849,2.004,34.929
1039.9705805778503,0.459,2.067,33.502,1.999,34.849,2.004,34.929
